date_trends,geoName,mask,face mask,covid-19,coronavirus,sanitizer
2020/3/21,Arkansas,6,1,5,86,2
2020/3/21,California,6,1,4,87,2
2020/3/21,Colorado,5,1,5,87,2
2020/3/21,Connecticut,5,1,3,89,2
2020/3/21,Delaware,3,0,3,90,4
2020/3/21,District of Columbia,6,1,5,87,1
2020/3/21,Florida,4,1,3,90,2
2020/3/21,Georgia,5,1,4,88,2
2020/3/21,Hawaii,6,2,6,84,2
2020/3/21,Idaho,3,1,4,91,1
2020/3/21,Illinois,6,1,4,87,2
2020/3/21,Indiana,6,1,4,88,1
2020/3/21,Iowa,6,2,5,85,2
2020/3/21,Kansas,5,1,4,88,2
2020/3/21,Kentucky,5,1,5,87,2
2020/3/21,Louisiana,6,2,4,86,2
2020/3/21,Maine,5,2,4,87,2
2020/3/21,Maryland,5,1,3,89,2
2020/3/21,Massachusetts,6,2,3,86,3
2020/3/21,Michigan,6,1,3,88,2
2020/3/21,Minnesota,4,1,5,88,2
2020/3/21,Mississippi,5,2,4,86,3
2020/3/21,Missouri,4,1,5,88,2
2020/3/21,Montana,5,2,4,87,2
2020/3/21,Nebraska,4,1,5,86,4
2020/3/21,Nevada,5,1,3,89,2
2020/3/21,New Hampshire,6,2,4,86,2
2020/3/21,New Jersey,5,1,3,89,2
2020/3/21,New Mexico,5,1,4,88,2
2020/3/21,New York,7,1,3,87,2
2020/3/21,North Carolina,4,1,4,89,2
2020/3/21,North Dakota,3,1,3,91,2
2020/3/21,Ohio,4,1,3,90,2
2020/3/21,Oklahoma,6,1,5,86,2
2020/3/21,Oregon,5,2,4,87,2
2020/3/21,Pennsylvania,5,1,3,89,2
2020/3/21,Rhode Island,5,1,4,86,4
2020/3/21,South Carolina,4,1,3,90,2
2020/3/21,South Dakota,6,1,3,88,2
2020/3/21,Tennessee,5,1,4,88,2
2020/3/21,Texas,6,1,4,87,2
2020/3/21,Utah,4,1,5,87,3
2020/3/21,Vermont,5,2,5,86,2
2020/3/21,Virginia,5,1,3,89,2
2020/3/21,Washington,6,1,5,86,2
2020/3/21,West Virginia,6,1,4,87,2
2020/3/21,Wisconsin,4,1,5,88,2
2020/3/21,Wyoming,3,1,6,88,2
2020/3/22,Alabama,5,1,5,87,2
2020/3/22,Alaska,5,2,7,86,0
2020/3/22,Arizona,4,1,4,89,2
2020/3/22,Arkansas,5,1,5,87,2
2020/3/22,California,6,1,5,86,2
2020/3/22,Colorado,4,1,5,88,2
2020/3/22,Connecticut,5,1,4,88,2
2020/3/22,Delaware,5,1,4,87,3
2020/3/22,District of Columbia,5,1,7,86,1
2020/3/22,Florida,4,1,3,90,2
2020/3/22,Georgia,5,1,4,88,2
2020/3/22,Hawaii,6,2,6,84,2
2020/3/22,Idaho,3,1,4,90,2
2020/3/22,Illinois,5,1,5,87,2
2020/3/22,Indiana,5,1,4,89,1
2020/3/22,Iowa,6,1,6,85,2
2020/3/22,Kansas,6,1,5,86,2
2020/3/22,Kentucky,6,1,5,86,2
2020/3/22,Louisiana,5,1,5,87,2
2020/3/22,Maine,5,2,5,86,2
2020/3/22,Maryland,5,1,4,88,2
2020/3/22,Massachusetts,6,1,4,87,2
2020/3/22,Michigan,5,1,3,89,2
2020/3/22,Minnesota,4,1,6,88,1
2020/3/22,Mississippi,6,1,4,87,2
2020/3/22,Missouri,5,1,5,87,2
2020/3/22,Montana,4,1,6,87,2
2020/3/22,Nebraska,5,1,6,86,2
2020/3/22,Nevada,6,1,4,88,1
2020/3/22,New Hampshire,5,1,5,87,2
2020/3/22,New Jersey,5,1,3,89,2
2020/3/22,New Mexico,5,1,4,88,2
2020/3/22,New York,6,1,3,88,2
2020/3/22,North Carolina,4,1,4,89,2
2020/3/22,North Dakota,3,1,4,90,2
2020/3/22,Ohio,5,1,3,89,2
2020/3/22,Oklahoma,6,1,5,86,2
2020/3/22,Oregon,4,1,5,89,1
2020/3/22,Pennsylvania,4,1,4,89,2
2020/3/22,Rhode Island,5,0,4,89,2
2020/3/22,South Carolina,4,1,4,89,2
2020/3/22,South Dakota,4,1,7,86,2
2020/3/22,Tennessee,4,1,5,88,2
2020/3/22,Texas,5,1,5,87,2
2020/3/22,Utah,5,1,5,87,2
2020/3/22,Vermont,5,1,6,86,2
2020/3/22,Virginia,4,1,5,88,2
2020/3/22,Washington,5,1,5,87,2
2020/3/22,West Virginia,5,2,4,88,1
2020/3/22,Wisconsin,3,1,5,89,2
2020/3/22,Wyoming,3,0,6,88,3
2020/3/23,Alabama,4,1,5,88,2
2020/3/23,Alaska,4,1,10,84,1
2020/3/23,Arizona,4,1,4,89,2
2020/3/23,Arkansas,6,2,6,84,2
2020/3/23,California,6,1,5,86,2
2020/3/23,Colorado,4,1,5,89,1
2020/3/23,Connecticut,5,1,4,88,2
2020/3/23,Delaware,6,1,4,86,3
2020/3/23,District of Columbia,5,1,7,85,2
2020/3/23,Florida,4,1,4,90,1
2020/3/23,Georgia,5,1,4,88,2
2020/3/23,Hawaii,7,2,7,82,2
2020/3/23,Idaho,3,1,4,90,2
2020/3/23,Illinois,6,1,5,86,2
2020/3/23,Indiana,5,1,5,87,2
2020/3/23,Iowa,4,1,7,86,2
2020/3/23,Kansas,4,1,5,88,2
2020/3/23,Kentucky,5,1,6,86,2
2020/3/23,Louisiana,6,1,5,86,2
2020/3/23,Maine,4,1,5,88,2
2020/3/23,Maryland,5,1,4,88,2
2020/3/23,Massachusetts,5,1,5,87,2
2020/3/23,Michigan,5,1,4,89,1
2020/3/23,Minnesota,4,1,6,88,1
2020/3/23,Mississippi,6,1,5,86,2
2020/3/23,Missouri,6,1,6,85,2
2020/3/23,Montana,4,0,7,87,2
2020/3/23,Nebraska,4,1,7,85,3
2020/3/23,Nevada,6,1,4,88,1
2020/3/23,New Hampshire,5,1,7,85,2
2020/3/23,New Jersey,5,1,4,89,1
2020/3/23,New Mexico,4,1,6,88,1
2020/3/23,New York,6,1,3,88,2
2020/3/23,North Carolina,4,1,4,89,2
2020/3/23,North Dakota,3,0,5,90,2
2020/3/23,Ohio,5,1,4,89,1
2020/3/23,Oklahoma,5,1,5,87,2
2020/3/23,Oregon,5,1,6,87,1
2020/3/23,Pennsylvania,5,1,4,89,1
2020/3/23,Rhode Island,4,1,4,89,2
2020/3/23,South Carolina,4,1,5,88,2
2020/3/23,South Dakota,3,1,7,87,2
2020/3/23,Tennessee,5,1,5,87,2
2020/3/23,Texas,5,1,5,87,2
2020/3/23,Utah,4,1,5,88,2
2020/3/23,Vermont,6,2,7,83,2
2020/3/23,Virginia,4,1,5,88,2
2020/3/23,Washington,5,1,5,87,2
2020/3/23,West Virginia,7,2,4,86,1
2020/3/23,Wisconsin,4,1,6,88,1
2020/3/23,Wyoming,4,1,5,89,1
2020/3/24,Alabama,5,1,5,87,2
2020/3/24,Alaska,5,2,9,83,1
2020/3/24,Arizona,4,1,4,89,2
2020/3/24,Arkansas,5,1,7,86,1
2020/3/24,California,6,1,5,86,2
2020/3/24,Colorado,4,1,6,88,1
2020/3/24,Connecticut,5,1,4,88,2
2020/3/24,Delaware,7,1,4,85,3
2020/3/24,District of Columbia,4,0,8,86,2
2020/3/24,Florida,4,1,4,89,2
2020/3/24,Georgia,4,1,5,89,1
2020/3/24,Hawaii,8,3,7,79,3
2020/3/24,Idaho,3,1,4,90,2
2020/3/24,Illinois,5,1,5,87,2
2020/3/24,Indiana,5,1,5,87,2
2020/3/24,Iowa,3,1,6,88,2
2020/3/24,Kansas,4,1,6,87,2
2020/3/24,Kentucky,5,1,5,87,2
2020/3/24,Louisiana,6,1,5,86,2
2020/3/24,Maine,3,1,5,89,2
2020/3/24,Maryland,5,1,4,89,1
2020/3/24,Massachusetts,5,1,5,87,2
2020/3/24,Michigan,5,1,5,88,1
2020/3/24,Minnesota,4,1,6,88,1
2020/3/24,Mississippi,5,1,6,86,2
2020/3/24,Missouri,6,1,6,86,1
2020/3/24,Montana,4,0,6,88,2
2020/3/24,Nebraska,4,0,8,86,2
2020/3/24,Nevada,6,1,4,88,1
2020/3/24,New Hampshire,5,1,7,85,2
2020/3/24,New Jersey,5,1,4,89,1
2020/3/24,New Mexico,4,1,5,88,2
2020/3/24,New York,6,1,4,88,1
2020/3/24,North Carolina,4,1,5,89,1
2020/3/24,North Dakota,2,0,6,91,1
2020/3/24,Ohio,4,1,5,89,1
2020/3/24,Oklahoma,5,1,6,86,2
2020/3/24,Oregon,5,1,6,86,2
2020/3/24,Pennsylvania,5,1,4,89,1
2020/3/24,Rhode Island,4,1,6,87,2
2020/3/24,South Carolina,4,1,5,88,2
2020/3/24,South Dakota,4,1,7,86,2
2020/3/24,Tennessee,5,1,5,87,2
2020/3/24,Texas,5,1,5,87,2
2020/3/24,Utah,4,1,5,88,2
2020/3/24,Vermont,5,2,8,83,2
2020/3/24,Virginia,4,1,5,88,2
2020/3/24,Washington,5,1,6,87,1
2020/3/24,West Virginia,5,1,5,88,1
2020/3/24,Wisconsin,3,1,5,89,2
2020/3/24,Wyoming,3,1,7,87,2
2020/3/25,Alabama,4,0,5,89,2
2020/3/25,Alaska,5,1,9,84,1
2020/3/25,Arizona,4,1,5,89,1
2020/3/25,Arkansas,4,1,6,87,2
2020/3/25,California,6,1,6,85,2
2020/3/25,Colorado,4,1,6,88,1
2020/3/25,Connecticut,4,1,4,89,2
2020/3/25,Delaware,3,1,4,89,3
2020/3/25,District of Columbia,3,1,7,87,2
2020/3/25,Florida,4,1,4,89,2
2020/3/25,Georgia,5,1,5,87,2
2020/3/25,Hawaii,8,3,7,79,3
2020/3/25,Idaho,3,0,5,91,1
2020/3/25,Illinois,4,1,5,88,2
2020/3/25,Indiana,4,1,5,88,2
2020/3/25,Iowa,4,1,6,88,1
2020/3/25,Kansas,4,1,6,88,1
2020/3/25,Kentucky,4,0,6,88,2
2020/3/25,Louisiana,6,1,6,85,2
2020/3/25,Maine,4,1,6,87,2
2020/3/25,Maryland,5,1,5,88,1
2020/3/25,Massachusetts,5,1,5,87,2
2020/3/25,Michigan,5,1,5,88,1
2020/3/25,Minnesota,4,0,7,88,1
2020/3/25,Mississippi,5,0,5,88,2
2020/3/25,Missouri,5,1,5,87,2
2020/3/25,Montana,3,0,7,88,2
2020/3/25,Nebraska,4,1,7,86,2
2020/3/25,Nevada,6,1,5,86,2
2020/3/25,New Hampshire,5,1,7,86,1
2020/3/25,New Jersey,6,1,4,88,1
2020/3/25,New Mexico,4,0,7,87,2
2020/3/25,New York,6,1,4,87,2
2020/3/25,North Carolina,4,1,5,88,2
2020/3/25,North Dakota,3,0,5,90,2
2020/3/25,Ohio,4,1,5,89,1
2020/3/25,Oklahoma,4,1,7,86,2
2020/3/25,Oregon,5,1,6,87,1
2020/3/25,Pennsylvania,4,1,4,89,2
2020/3/25,Rhode Island,5,1,4,89,1
2020/3/25,South Carolina,3,1,5,89,2
2020/3/25,South Dakota,5,1,7,85,2
2020/3/25,Tennessee,4,1,6,88,1
2020/3/25,Texas,5,1,6,86,2
2020/3/25,Utah,4,1,6,88,1
2020/3/25,Vermont,4,1,8,86,1
2020/3/25,Virginia,4,1,5,88,2
2020/3/25,Washington,5,1,7,86,1
2020/3/25,West Virginia,5,1,4,89,1
2020/3/25,Wisconsin,3,1,6,88,2
2020/3/25,Wyoming,3,1,7,88,1
2020/3/26,Alabama,4,1,5,88,2
2020/3/26,Alaska,6,0,7,85,2
2020/3/26,Arizona,4,1,5,88,2
2020/3/26,Arkansas,4,1,7,86,2
2020/3/26,California,6,1,6,85,2
2020/3/26,Colorado,4,0,7,88,1
2020/3/26,Connecticut,6,1,5,86,2
2020/3/26,Delaware,4,1,4,89,2
2020/3/26,District of Columbia,5,1,7,87,0
2020/3/26,Florida,4,1,5,89,1
2020/3/26,Georgia,4,1,6,87,2
2020/3/26,Hawaii,8,3,6,82,1
2020/3/26,Idaho,3,1,4,90,2
2020/3/26,Illinois,5,1,5,87,2
2020/3/26,Indiana,5,1,6,87,1
2020/3/26,Iowa,4,0,7,87,2
2020/3/26,Kansas,4,0,6,88,2
2020/3/26,Kentucky,4,1,6,87,2
2020/3/26,Louisiana,6,1,6,85,2
2020/3/26,Maine,4,1,6,88,1
2020/3/26,Maryland,5,1,5,87,2
2020/3/26,Massachusetts,5,1,6,86,2
2020/3/26,Michigan,5,1,5,88,1
2020/3/26,Minnesota,3,0,8,87,2
2020/3/26,Mississippi,5,1,6,86,2
2020/3/26,Missouri,5,1,7,86,1
2020/3/26,Montana,3,1,7,88,1
2020/3/26,Nebraska,4,1,7,86,2
2020/3/26,Nevada,5,1,5,88,1
2020/3/26,New Hampshire,4,1,7,87,1
2020/3/26,New Jersey,5,1,5,88,1
2020/3/26,New Mexico,4,1,6,87,2
2020/3/26,New York,7,1,4,87,1
2020/3/26,North Carolina,4,1,6,88,1
2020/3/26,North Dakota,3,0,7,89,1
2020/3/26,Ohio,4,1,5,89,1
2020/3/26,Oklahoma,4,1,8,86,1
2020/3/26,Oregon,5,1,7,86,1
2020/3/26,Pennsylvania,5,1,5,88,1
2020/3/26,Rhode Island,3,0,4,91,2
2020/3/26,South Carolina,4,1,6,87,2
2020/3/26,South Dakota,4,0,8,85,3
2020/3/26,Tennessee,4,0,6,88,2
2020/3/26,Texas,5,1,6,86,2
2020/3/26,Utah,4,1,6,88,1
2020/3/26,Vermont,4,1,6,89,0
2020/3/26,Virginia,5,1,5,87,2
2020/3/26,Washington,5,1,7,86,1
2020/3/26,West Virginia,4,1,5,88,2
2020/3/26,Wisconsin,4,1,6,87,2
2020/3/26,Wyoming,3,1,4,91,1
2020/3/27,Alabama,4,1,5,88,2
2020/3/27,Alaska,5,0,8,84,3
2020/3/27,Arizona,5,1,5,87,2
2020/3/27,Arkansas,5,1,6,86,2
2020/3/27,California,6,1,6,85,2
2020/3/27,Colorado,5,1,6,87,1
2020/3/27,Connecticut,5,1,4,88,2
2020/3/27,Delaware,4,1,5,88,2
2020/3/27,District of Columbia,6,1,7,84,2
2020/3/27,Florida,5,1,4,88,2
2020/3/27,Georgia,5,1,6,86,2
2020/3/27,Hawaii,8,2,7,81,2
2020/3/27,Idaho,4,1,6,88,1
2020/3/27,Illinois,5,1,6,86,2
2020/3/27,Indiana,5,1,5,87,2
2020/3/27,Iowa,4,1,7,86,2
2020/3/27,Kansas,4,1,5,88,2
2020/3/27,Kentucky,4,1,7,86,2
2020/3/27,Louisiana,5,1,6,86,2
2020/3/27,Maine,4,1,5,88,2
2020/3/27,Maryland,5,1,5,87,2
2020/3/27,Massachusetts,5,1,6,86,2
2020/3/27,Michigan,6,1,5,87,1
2020/3/27,Minnesota,4,1,6,88,1
2020/3/27,Mississippi,6,2,5,85,2
2020/3/27,Missouri,4,1,6,87,2
2020/3/27,Montana,3,0,8,88,1
2020/3/27,Nebraska,4,0,8,86,2
2020/3/27,Nevada,6,1,6,86,1
2020/3/27,New Hampshire,5,0,6,86,3
2020/3/27,New Jersey,6,1,4,87,2
2020/3/27,New Mexico,4,1,5,89,1
2020/3/27,New York,7,1,4,86,2
2020/3/27,North Carolina,4,1,6,87,2
2020/3/27,North Dakota,4,0,6,88,2
2020/3/27,Ohio,5,1,5,88,1
2020/3/27,Oklahoma,5,1,7,85,2
2020/3/27,Oregon,5,1,6,86,2
2020/3/27,Pennsylvania,5,1,5,88,1
2020/3/27,Rhode Island,6,1,5,87,1
2020/3/27,South Carolina,4,0,6,88,2
2020/3/27,South Dakota,4,1,6,86,3
2020/3/27,Tennessee,4,1,6,87,2
2020/3/27,Texas,6,1,5,86,2
2020/3/27,Utah,4,0,7,88,1
2020/3/27,Vermont,6,1,7,84,2
2020/3/27,Virginia,5,1,5,87,2
2020/3/27,Washington,5,1,6,86,2
2020/3/27,West Virginia,4,0,5,89,2
2020/3/27,Wisconsin,4,0,6,88,2
2020/3/27,Wyoming,3,0,7,88,2
2020/3/28,Alabama,6,1,5,86,2
2020/3/28,Alaska,7,3,7,82,1
2020/3/28,Arizona,5,1,5,87,2
2020/3/28,Arkansas,5,1,5,87,2
2020/3/28,California,7,2,5,84,2
2020/3/28,Colorado,5,1,6,87,1
2020/3/28,Connecticut,6,1,5,86,2
2020/3/28,Delaware,5,2,5,85,3
2020/3/28,District of Columbia,7,2,5,85,1
2020/3/28,Florida,5,1,5,87,2
2020/3/28,Georgia,5,1,6,86,2
2020/3/28,Hawaii,10,3,7,78,2
2020/3/28,Idaho,4,0,6,89,1
2020/3/28,Illinois,6,1,5,86,2
2020/3/28,Indiana,5,1,5,87,2
2020/3/28,Iowa,4,1,5,88,2
2020/3/28,Kansas,5,1,6,86,2
2020/3/28,Kentucky,4,1,6,87,2
2020/3/28,Louisiana,6,1,5,86,2
2020/3/28,Maine,5,1,5,86,3
2020/3/28,Maryland,7,1,4,86,2
2020/3/28,Massachusetts,7,1,5,85,2
2020/3/28,Michigan,6,1,5,87,1
2020/3/28,Minnesota,4,1,6,87,2
2020/3/28,Mississippi,5,1,6,85,3
2020/3/28,Missouri,6,1,6,85,2
2020/3/28,Montana,3,0,7,88,2
2020/3/28,Nebraska,4,2,6,86,2
2020/3/28,Nevada,7,2,4,85,2
2020/3/28,New Hampshire,6,2,6,84,2
2020/3/28,New Jersey,7,1,4,86,2
2020/3/28,New Mexico,5,1,6,87,1
2020/3/28,New York,7,1,4,86,2
2020/3/28,North Carolina,5,1,5,87,2
2020/3/28,North Dakota,4,0,4,91,1
2020/3/28,Ohio,5,1,5,87,2
2020/3/28,Oklahoma,6,1,8,84,1
2020/3/28,Oregon,6,2,6,84,2
2020/3/28,Pennsylvania,6,1,5,86,2
2020/3/28,Rhode Island,5,2,4,87,2
2020/3/28,South Carolina,4,1,5,88,2
2020/3/28,South Dakota,5,1,5,87,2
2020/3/28,Tennessee,5,1,6,86,2
2020/3/28,Texas,7,1,5,85,2
2020/3/28,Utah,4,1,6,87,2
2020/3/28,Vermont,6,1,6,85,2
2020/3/28,Virginia,6,1,5,86,2
2020/3/28,Washington,6,1,6,86,1
2020/3/28,West Virginia,5,1,5,87,2
2020/3/28,Wisconsin,5,1,6,86,2
2020/3/28,Wyoming,4,1,7,87,1
2020/3/29,Alabama,4,1,6,87,2
2020/3/29,Alaska,8,2,10,80,0
2020/3/29,Arizona,5,1,5,87,2
2020/3/29,Arkansas,5,1,8,84,2
2020/3/29,California,8,2,5,83,2
2020/3/29,Colorado,6,1,7,85,1
2020/3/29,Connecticut,6,1,6,85,2
2020/3/29,Delaware,5,2,6,85,2
2020/3/29,District of Columbia,7,2,9,80,2
2020/3/29,Florida,6,1,5,86,2
2020/3/29,Georgia,6,1,6,85,2
2020/3/29,Hawaii,11,3,7,76,3
2020/3/29,Idaho,4,1,5,89,1
2020/3/29,Illinois,6,1,6,85,2
2020/3/29,Indiana,6,1,6,85,2
2020/3/29,Iowa,5,1,6,86,2
2020/3/29,Kansas,5,0,7,86,2
2020/3/29,Kentucky,6,1,5,85,3
2020/3/29,Louisiana,7,2,5,83,3
2020/3/29,Maine,6,1,6,85,2
2020/3/29,Maryland,6,1,5,86,2
2020/3/29,Massachusetts,7,2,6,83,2
2020/3/29,Michigan,6,1,6,85,2
2020/3/29,Minnesota,5,1,7,85,2
2020/3/29,Mississippi,5,2,5,86,2
2020/3/29,Missouri,6,1,7,84,2
2020/3/29,Montana,5,1,8,84,2
2020/3/29,Nebraska,6,1,6,84,3
2020/3/29,Nevada,7,2,5,84,2
2020/3/29,New Hampshire,7,2,6,82,3
2020/3/29,New Jersey,6,1,5,86,2
2020/3/29,New Mexico,6,1,7,85,1
2020/3/29,New York,8,2,4,85,1
2020/3/29,North Carolina,5,1,7,85,2
2020/3/29,North Dakota,3,0,5,90,2
2020/3/29,Ohio,6,1,5,86,2
2020/3/29,Oklahoma,5,1,7,84,3
2020/3/29,Oregon,7,2,7,83,1
2020/3/29,Pennsylvania,6,1,5,86,2
2020/3/29,Rhode Island,6,1,6,85,2
2020/3/29,South Carolina,4,1,6,86,3
2020/3/29,South Dakota,5,1,8,84,2
2020/3/29,Tennessee,5,1,6,86,2
2020/3/29,Texas,7,1,6,84,2
2020/3/29,Utah,4,1,6,87,2
2020/3/29,Vermont,7,2,7,82,2
2020/3/29,Virginia,5,1,6,86,2
2020/3/29,Washington,6,1,6,85,2
2020/3/29,West Virginia,4,1,7,86,2
2020/3/29,Wisconsin,5,1,6,86,2
2020/3/29,Wyoming,4,0,4,90,2
2020/3/30,Alabama,6,1,6,85,2
2020/3/30,Alaska,11,3,9,76,1
2020/3/30,Arizona,6,2,6,85,1
2020/3/30,Arkansas,6,2,9,81,2
2020/3/30,California,9,2,6,81,2
2020/3/30,Colorado,7,1,7,83,2
2020/3/30,Connecticut,7,2,6,83,2
2020/3/30,Delaware,7,2,7,83,1
2020/3/30,District of Columbia,8,2,9,79,2
2020/3/30,Florida,7,2,6,83,2
2020/3/30,Georgia,8,2,6,82,2
2020/3/30,Hawaii,10,3,8,76,3
2020/3/30,Idaho,4,1,6,87,2
2020/3/30,Illinois,7,2,6,83,2
2020/3/30,Indiana,7,2,7,82,2
2020/3/30,Iowa,6,2,8,82,2
2020/3/30,Kansas,6,1,7,84,2
2020/3/30,Kentucky,7,1,6,83,3
2020/3/30,Louisiana,8,2,7,80,3
2020/3/30,Maine,6,2,5,86,1
2020/3/30,Maryland,7,2,6,83,2
2020/3/30,Massachusetts,7,2,7,82,2
2020/3/30,Michigan,6,2,5,85,2
2020/3/30,Minnesota,5,1,7,85,2
2020/3/30,Mississippi,8,2,5,82,3
2020/3/30,Missouri,6,1,8,82,3
2020/3/30,Montana,4,2,7,86,1
2020/3/30,Nebraska,9,2,7,79,3
2020/3/30,Nevada,8,2,5,83,2
2020/3/30,New Hampshire,8,2,7,81,2
2020/3/30,New Jersey,8,2,5,83,2
2020/3/30,New Mexico,7,1,7,83,2
2020/3/30,New York,9,2,5,82,2
2020/3/30,North Carolina,6,2,6,84,2
2020/3/30,North Dakota,4,1,5,87,3
2020/3/30,Ohio,7,1,6,84,2
2020/3/30,Oklahoma,7,1,7,83,2
2020/3/30,Oregon,7,1,7,83,2
2020/3/30,Pennsylvania,8,2,5,83,2
2020/3/30,Rhode Island,6,2,6,83,3
2020/3/30,South Carolina,6,1,6,85,2
2020/3/30,South Dakota,4,1,8,84,3
2020/3/30,Tennessee,7,2,6,82,3
2020/3/30,Texas,8,2,7,81,2
2020/3/30,Utah,5,1,6,86,2
2020/3/30,Vermont,6,2,8,82,2
2020/3/30,Virginia,7,1,6,84,2
2020/3/30,Washington,7,2,6,83,2
2020/3/30,West Virginia,7,1,5,85,2
2020/3/30,Wisconsin,6,2,7,83,2
2020/3/30,Wyoming,5,1,5,88,1
2020/3/31,Alabama,7,2,6,82,3
2020/3/31,Alaska,6,1,13,78,2
2020/3/31,Arizona,8,2,6,82,2
2020/3/31,Arkansas,8,2,7,80,3
2020/3/31,California,11,4,6,77,2
2020/3/31,Colorado,8,3,7,81,1
2020/3/31,Connecticut,9,3,5,80,3
2020/3/31,Delaware,10,3,5,79,3
2020/3/31,District of Columbia,8,4,9,77,2
2020/3/31,Florida,9,2,5,82,2
2020/3/31,Georgia,8,3,6,81,2
2020/3/31,Hawaii,18,7,7,66,2
2020/3/31,Idaho,7,1,6,84,2
2020/3/31,Illinois,9,2,6,80,3
2020/3/31,Indiana,9,3,6,79,3
2020/3/31,Iowa,7,2,8,81,2
2020/3/31,Kansas,7,3,7,81,2
2020/3/31,Kentucky,8,3,6,80,3
2020/3/31,Louisiana,9,2,6,79,4
2020/3/31,Maine,7,3,6,82,2
2020/3/31,Maryland,9,3,5,81,2
2020/3/31,Massachusetts,10,3,6,79,2
2020/3/31,Michigan,8,3,6,81,2
2020/3/31,Minnesota,7,3,6,82,2
2020/3/31,Mississippi,8,2,6,81,3
2020/3/31,Missouri,8,2,7,80,3
2020/3/31,Montana,5,2,7,85,1
2020/3/31,Nebraska,9,2,9,77,3
2020/3/31,Nevada,10,3,5,80,2
2020/3/31,New Hampshire,11,4,7,76,2
2020/3/31,New Jersey,10,2,5,81,2
2020/3/31,New Mexico,8,2,7,81,2
2020/3/31,New York,10,3,5,80,2
2020/3/31,North Carolina,9,3,6,80,2
2020/3/31,North Dakota,6,2,5,85,2
2020/3/31,Ohio,9,3,5,81,2
2020/3/31,Oklahoma,8,2,8,80,2
2020/3/31,Oregon,10,3,7,78,2
2020/3/31,Pennsylvania,9,3,5,81,2
2020/3/31,Rhode Island,9,2,5,81,3
2020/3/31,South Carolina,7,2,5,83,3
2020/3/31,South Dakota,6,2,7,83,2
2020/3/31,Tennessee,8,3,7,80,2
2020/3/31,Texas,10,3,6,78,3
2020/3/31,Utah,7,1,6,84,2
2020/3/31,Vermont,11,3,7,78,1
2020/3/31,Virginia,9,3,6,79,3
2020/3/31,Washington,10,3,6,80,1
2020/3/31,West Virginia,9,2,5,82,2
2020/3/31,Wisconsin,7,2,7,82,2
2020/3/31,Wyoming,5,1,6,86,2
2020/4/1,Alabama,8,3,6,79,4
2020/4/1,Alaska,11,4,12,71,2
2020/4/1,Arizona,10,3,6,79,2
2020/4/1,Arkansas,10,4,7,77,2
2020/4/1,California,15,5,6,72,2
2020/4/1,Colorado,10,3,7,78,2
2020/4/1,Connecticut,11,4,6,77,2
2020/4/1,Delaware,11,3,3,80,3
2020/4/1,District of Columbia,12,3,8,76,1
2020/4/1,Florida,10,4,5,79,2
2020/4/1,Georgia,10,3,6,79,2
2020/4/1,Hawaii,19,9,5,64,3
2020/4/1,Idaho,8,3,5,83,1
2020/4/1,Illinois,10,3,6,78,3
2020/4/1,Indiana,10,3,6,79,2
2020/4/1,Iowa,10,4,7,77,2
2020/4/1,Kansas,9,3,7,79,2
2020/4/1,Kentucky,9,4,7,77,3
2020/4/1,Louisiana,11,3,6,76,4
2020/4/1,Maine,10,4,5,78,3
2020/4/1,Maryland,11,4,5,78,2
2020/4/1,Massachusetts,12,4,5,76,3
2020/4/1,Michigan,9,3,5,81,2
2020/4/1,Minnesota,9,3,7,79,2
2020/4/1,Mississippi,10,3,6,78,3
2020/4/1,Missouri,10,4,7,77,2
2020/4/1,Montana,7,3,9,79,2
2020/4/1,Nebraska,11,4,8,74,3
2020/4/1,Nevada,11,4,5,78,2
2020/4/1,New Hampshire,12,6,7,73,2
2020/4/1,New Jersey,11,3,5,80,1
2020/4/1,New Mexico,10,4,6,78,2
2020/4/1,New York,12,3,5,78,2
2020/4/1,North Carolina,11,4,6,76,3
2020/4/1,North Dakota,8,1,7,82,2
2020/4/1,Ohio,10,3,5,80,2
2020/4/1,Oklahoma,10,3,7,78,2
2020/4/1,Oregon,12,4,7,75,2
2020/4/1,Pennsylvania,11,3,5,78,3
2020/4/1,Rhode Island,11,3,6,78,2
2020/4/1,South Carolina,11,3,6,78,2
2020/4/1,South Dakota,6,3,8,81,2
2020/4/1,Tennessee,10,3,7,78,2
2020/4/1,Texas,12,4,6,75,3
2020/4/1,Utah,7,2,7,82,2
2020/4/1,Vermont,11,4,8,75,2
2020/4/1,Virginia,12,4,6,76,2
2020/4/1,Washington,12,4,6,76,2
2020/4/1,West Virginia,9,3,6,79,3
2020/4/1,Wisconsin,10,3,6,79,2
2020/4/1,Wyoming,6,1,7,84,2
2020/4/2,Alabama,10,4,5,78,3
2020/4/2,Alaska,13,6,9,70,2
2020/4/2,Arizona,13,5,5,75,2
2020/4/2,Arkansas,11,4,7,77,1
2020/4/2,California,18,7,5,68,2
2020/4/2,Colorado,18,7,6,68,1
2020/4/2,Connecticut,14,6,4,74,2
2020/4/2,Delaware,16,5,3,74,2
2020/4/2,District of Columbia,16,6,7,70,1
2020/4/2,Florida,12,5,5,76,2
2020/4/2,Georgia,12,4,5,77,2
2020/4/2,Hawaii,25,12,5,56,2
2020/4/2,Idaho,12,5,5,77,1
2020/4/2,Illinois,13,5,5,75,2
