Province_State,confirmed,deaths,Date,ICU_Beds,Total_Population,Population_Aged_60_plus,usa_state_latitude,Mortality_Rate,Residents_Aged_60_plus_Per_Each_ICU_Bed,mask,face mask,covid-19,coronavirus,sanitizer,usa_state_code,Air_value_avg_perday
Wisconsin,381.0,4.0,2020/3/22,1159.0,5763217.0,1267239.0,43.78444,0.010498687664041995,1093.3899913718724,3,1,5,89,2,WI,40.05263157894737
Wyoming,26.0,0.0,2020/3/22,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,3,0,6,88,3,WY,43.5
Alabama,196.0,0.0,2020/3/23,1533.0,4850771.0,1065625.0,32.318231,0.0,695.1239399869537,4,1,5,88,2,AL,25.0
Alaska,30.0,0.0,2020/3/23,119.0,738565.0,117047.0,63.588753,0.0,983.5882352941177,4,1,10,84,1,AK,18.0
Arizona,235.0,2.0,2020/3/23,1559.0,6809946.0,1502688.0,34.048928,0.00851063829787234,963.879409878127,4,1,4,89,2,AZ,38.4
Arkansas,192.0,0.0,2020/3/23,732.0,2977944.0,655552.0,35.20105,0.0,895.5628415300547,6,2,6,84,2,AR,17.857142857142858
California,2108.0,39.0,2020/3/23,7338.0,3.8982847E7,7292299.0,36.778261,0.018500948766603416,993.7720087217225,6,1,5,86,2,CA,39.354838709677416
Colorado,704.0,7.0,2020/3/23,1597.0,5436519.0,1031196.0,39.550051,0.009943181818181818,645.7082028804008,4,1,5,89,1,CO,31.3
Connecticut,415.0,10.0,2020/3/23,674.0,3594478.0,805545.0,41.603221,0.024096385542168676,1195.1706231454007,5,1,4,88,2,CT,39.0
Delaware,68.0,0.0,2020/3/23,186.0,943732.0,220732.0,38.910832,0.0,1186.731182795699,6,1,4,86,3,DE,38.5
Florida,1227.0,18.0,2020/3/23,5604.0,2.0278447E7,5200132.0,27.664827,0.014669926650366748,927.9321912919344,4,1,4,90,1,FL,35.7
Georgia,772.0,25.0,2020/3/23,2508.0,1.0201635E7,1863154.0,32.157435,0.03238341968911917,742.884370015949,5,1,4,88,2,GA,24.571428571428573
Hawaii,56.0,0.0,2020/3/23,201.0,1421658.0,326878.0,19.898682,0.0,1626.2587064676618,7,2,7,82,2,HI,24.666666666666668
Idaho,68.0,0.0,2020/3/23,314.0,1657375.0,342148.0,44.068202,0.0,1089.6433121019109,3,1,4,90,2,ID,24.7
Illinois,1285.0,12.0,2020/3/23,3144.0,1.2854526E7,2614633.0,40.633125,0.00933852140077821,831.6262722646311,6,1,5,86,2,IL,35.583333333333336
Indiana,270.0,7.0,2020/3/23,1861.0,6614418.0,1369219.0,40.551217,0.025925925925925925,735.7436861902203,5,1,5,87,2,IN,34.05555555555556
Iowa,105.0,0.0,2020/3/23,545.0,3118102.0,698176.0,41.878003,0.0,1281.056880733945,4,1,7,86,2,IA,31.75
Kansas,84.0,2.0,2020/3/23,767.0,2903820.0,600412.0,39.011902,0.023809523809523808,782.8057366362451,4,1,5,88,2,KS,29.75
Kentucky,123.0,4.0,2020/3/23,1392.0,4424376.0,947950.0,37.839333,0.032520325203252036,680.9985632183908,5,1,6,86,2,KY,32.375
Louisiana,1172.0,35.0,2020/3/23,1289.0,4663461.0,936828.0,31.244823,0.029863481228668942,726.7866563227308,6,1,5,86,2,LA,29.142857142857142
Maine,107.0,0.0,2020/3/23,256.0,1330158.0,348777.0,45.253783,0.0,1362.41015625,4,1,5,88,2,ME,30.0
Maryland,290.0,3.0,2020/3/23,1134.0,5996079.0,1211919.0,39.045755,0.010344827586206896,1068.7116402116403,5,1,4,88,2,MD,36.0
Massachusetts,777.0,9.0,2020/3/23,1326.0,6789319.0,1471985.0,42.407211,0.011583011583011582,1110.0942684766214,5,1,5,87,2,MA,40.0
Michigan,1329.0,15.0,2020/3/23,2423.0,9925568.0,2227519.0,44.314844,0.011286681715575621,919.3227404044572,5,1,4,89,1,MI,36.0625
Minnesota,234.0,1.0,2020/3/23,1171.0,5490726.0,1140063.0,46.729553,0.004273504273504274,973.5807002561913,4,1,6,88,1,MN,34.5
Mississippi,249.0,1.0,2020/3/23,824.0,2986220.0,614864.0,32.354668,0.004016064257028112,746.1941747572815,6,1,5,86,2,MS,29.833333333333332
Missouri,187.0,4.0,2020/3/23,1888.0,6075300.0,1333838.0,37.964253,0.0213903743315508,706.4819915254237,6,1,6,85,2,MO,23.285714285714285
Montana,34.0,0.0,2020/3/23,165.0,1029862.0,250486.0,46.879682,0.0,1518.0969696969696,4,0,7,87,2,MT,33.285714285714285
Nebraska,51.0,0.0,2020/3/23,440.0,1893921.0,391359.0,41.492537,0.0,889.4522727272728,4,1,7,85,3,NE,24.0
Nevada,245.0,4.0,2020/3/23,900.0,2887725.0,589328.0,38.80261,0.0163265306122449,654.8088888888889,6,1,4,88,1,NV,38.5
New Hampshire,101.0,1.0,2020/3/23,242.0,1331848.0,312572.0,43.193852,0.009900990099009901,1291.6198347107438,5,1,7,85,2,NH,38.0
New Jersey,2844.0,27.0,2020/3/23,1822.0,8960161.0,1892597.0,40.058324,0.00949367088607595,1038.7469813391876,5,1,4,89,1,NJ,34.0
New Mexico,83.0,0.0,2020/3/23,340.0,2084828.0,459775.0,34.97273,0.0,1352.2794117647059,4,1,6,88,1,NM,49.5
New York,20884.0,158.0,2020/3/23,3952.0,1.9798228E7,4201533.0,43.299428,0.007565600459682053,1063.1409412955466,6,1,3,88,2,NY,27.3
North Carolina,353.0,0.0,2020/3/23,2227.0,1.0052564E7,2115334.0,35.759573,0.0,949.8581050740908,4,1,4,89,2,NC,31.3125
North Dakota,30.0,0.0,2020/3/23,238.0,745475.0,151255.0,47.551493,0.0,635.5252100840336,3,0,5,90,2,ND,29.25
Ohio,443.0,6.0,2020/3/23,3314.0,1.1609756E7,2593757.0,40.417287,0.013544018058690745,782.666566083283,5,1,4,89,1,OH,29.85
Oklahoma,81.0,2.0,2020/3/23,1064.0,3896251.0,800259.0,35.007752,0.024691358024691357,752.1231203007519,5,1,5,87,2,OK,21.9
Oregon,191.0,5.0,2020/3/23,659.0,4025127.0,928932.0,43.804133,0.02617801047120419,1409.608497723824,5,1,6,87,1,OR,14.692307692307692
Pennsylvania,698.0,6.0,2020/3/23,3169.0,1.2790505E7,3027054.0,41.203322,0.008595988538681949,955.2079520353424,5,1,4,89,1,PA,31.652173913043477
South Carolina,298.0,5.0,2020/3/23,1225.0,4893444.0,1109892.0,33.836081,0.016778523489932886,906.0342857142857,4,1,5,88,2,SC,28.375
South Dakota,28.0,1.0,2020/3/23,152.0,855444.0,186396.0,43.969515,0.03571428571428571,1226.2894736842106,3,1,7,87,2,SD,36.285714285714285
Tennessee,614.0,2.0,2020/3/23,2209.0,6597381.0,1419659.0,35.517491,0.003257328990228013,642.6704391127207,5,1,5,87,2,TN,18.22222222222222
Texas,758.0,9.0,2020/3/23,6199.0,2.7419612E7,4618463.0,31.968599,0.011873350923482849,745.0335537989998,5,1,5,87,2,TX,35.82608695652174
Utah,257.0,1.0,2020/3/23,565.0,2993941.0,442482.0,39.32098,0.0038910505836575876,783.153982300885,4,1,5,88,2,UT,41.285714285714285
Vermont,75.0,5.0,2020/3/23,94.0,624636.0,156189.0,44.558803,0.06666666666666667,1661.5851063829787,6,2,7,83,2,VT,38.6
Virginia,254.0,6.0,2020/3/23,1654.0,8365952.0,1685377.0,37.431573,0.023622047244094488,1018.9703748488513,4,1,5,88,2,VA,27.857142857142858
Washington,2221.0,109.0,2020/3/23,1265.0,7169967.0,1473729.0,47.751074,0.04907699234579019,1165.003162055336,5,1,5,87,2,WA,18.952380952380953
West Virginia,16.0,0.0,2020/3/23,653.0,1836843.0,469300.0,38.597626,0.0,718.6830015313935,7,2,4,86,1,WV,32.833333333333336
Wisconsin,425.0,5.0,2020/3/23,1159.0,5763217.0,1267239.0,43.78444,0.011764705882352941,1093.3899913718724,4,1,6,88,1,WI,42.94736842105263
Wyoming,26.0,0.0,2020/3/23,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,4,1,5,89,1,WY,45.5
Alabama,242.0,0.0,2020/3/24,1533.0,4850771.0,1065625.0,32.318231,0.0,695.1239399869537,5,1,5,87,2,AL,29.2
Alaska,34.0,0.0,2020/3/24,119.0,738565.0,117047.0,63.588753,0.0,983.5882352941177,5,2,9,83,1,AK,22.666666666666668
Arizona,326.0,5.0,2020/3/24,1559.0,6809946.0,1502688.0,34.048928,0.015337423312883436,963.879409878127,4,1,4,89,2,AZ,43.3
Arkansas,219.0,2.0,2020/3/24,732.0,2977944.0,655552.0,35.20105,0.0091324200913242,895.5628415300547,5,1,7,86,1,AR,24.285714285714285
California,2538.0,50.0,2020/3/24,7338.0,3.8982847E7,7292299.0,36.778261,0.019700551615445233,993.7720087217225,6,1,5,86,2,CA,38.064516129032256
Colorado,723.0,8.0,2020/3/24,1597.0,5436519.0,1031196.0,39.550051,0.011065006915629323,645.7082028804008,4,1,6,88,1,CO,38.6
Connecticut,618.0,12.0,2020/3/24,674.0,3594478.0,805545.0,41.603221,0.019417475728155338,1195.1706231454007,5,1,4,88,2,CT,39.833333333333336
Delaware,104.0,0.0,2020/3/24,186.0,943732.0,220732.0,38.910832,0.0,1186.731182795699,7,1,4,85,3,DE,37.0
Florida,1412.0,18.0,2020/3/24,5604.0,2.0278447E7,5200132.0,27.664827,0.012747875354107648,927.9321912919344,4,1,4,89,2,FL,32.4
Georgia,1026.0,32.0,2020/3/24,2508.0,1.0201635E7,1863154.0,32.157435,0.031189083820662766,742.884370015949,4,1,5,89,1,GA,23.5
Hawaii,90.0,1.0,2020/3/24,201.0,1421658.0,326878.0,19.898682,0.011111111111111112,1626.2587064676618,8,3,7,79,3,HI,22.0
Idaho,81.0,0.0,2020/3/24,314.0,1657375.0,342148.0,44.068202,0.0,1089.6433121019109,3,1,4,90,2,ID,21.6
Illinois,1537.0,16.0,2020/3/24,3144.0,1.2854526E7,2614633.0,40.633125,0.01040988939492518,831.6262722646311,5,1,5,87,2,IL,45.75
Indiana,368.0,12.0,2020/3/24,1861.0,6614418.0,1369219.0,40.551217,0.03260869565217391,735.7436861902203,5,1,5,87,2,IN,35.611111111111114
Iowa,124.0,0.0,2020/3/24,545.0,3118102.0,698176.0,41.878003,0.0,1281.056880733945,3,1,6,88,2,IA,38.125
Kansas,100.0,2.0,2020/3/24,767.0,2903820.0,600412.0,39.011902,0.02,782.8057366362451,4,1,6,87,2,KS,40.75
Kentucky,162.0,4.0,2020/3/24,1392.0,4424376.0,947950.0,37.839333,0.024691358024691357,680.9985632183908,5,1,5,87,2,KY,36.625
Louisiana,1388.0,46.0,2020/3/24,1289.0,4663461.0,936828.0,31.244823,0.03314121037463977,726.7866563227308,6,1,5,86,2,LA,38.142857142857146
Maine,118.0,0.0,2020/3/24,256.0,1330158.0,348777.0,45.253783,0.0,1362.41015625,3,1,5,89,2,ME,29.25
Maryland,349.0,4.0,2020/3/24,1134.0,5996079.0,1211919.0,39.045755,0.011461318051575931,1068.7116402116403,5,1,4,89,1,MD,37.0
Massachusetts,1159.0,11.0,2020/3/24,1326.0,6789319.0,1471985.0,42.407211,0.009490940465918895,1110.0942684766214,5,1,5,87,2,MA,39.5
Michigan,1793.0,24.0,2020/3/24,2423.0,9925568.0,2227519.0,44.314844,0.013385387618516454,919.3227404044572,5,1,5,88,1,MI,42.5
Minnesota,261.0,1.0,2020/3/24,1171.0,5490726.0,1140063.0,46.729553,0.0038314176245210726,973.5807002561913,4,1,6,88,1,MN,29.75
Mississippi,320.0,1.0,2020/3/24,824.0,2986220.0,614864.0,32.354668,0.003125,746.1941747572815,5,1,6,86,2,MS,39.666666666666664
Missouri,257.0,7.0,2020/3/24,1888.0,6075300.0,1333838.0,37.964253,0.027237354085603113,706.4819915254237,6,1,6,86,1,MO,23.714285714285715
Montana,51.0,0.0,2020/3/24,165.0,1029862.0,250486.0,46.879682,0.0,1518.0969696969696,4,0,6,88,2,MT,26.857142857142858
Nebraska,66.0,0.0,2020/3/24,440.0,1893921.0,391359.0,41.492537,0.0,889.4522727272728,4,0,8,86,2,NE,18.5
Nevada,278.0,4.0,2020/3/24,900.0,2887725.0,589328.0,38.80261,0.014388489208633094,654.8088888888889,6,1,4,88,1,NV,37.833333333333336
New Hampshire,101.0,1.0,2020/3/24,242.0,1331848.0,312572.0,43.193852,0.009900990099009901,1291.6198347107438,5,1,7,85,2,NH,38.2
New Jersey,3675.0,44.0,2020/3/24,1822.0,8960161.0,1892597.0,40.058324,0.01197278911564626,1038.7469813391876,5,1,4,89,1,NJ,37.5
New Mexico,100.0,0.0,2020/3/24,340.0,2084828.0,459775.0,34.97273,0.0,1352.2794117647059,4,1,5,88,2,NM,45.625
New York,25681.0,210.0,2020/3/24,3952.0,1.9798228E7,4201533.0,43.299428,0.008177251664654803,1063.1409412955466,6,1,4,88,1,NY,28.8
North Carolina,495.0,0.0,2020/3/24,2227.0,1.0052564E7,2115334.0,35.759573,0.0,949.8581050740908,4,1,5,89,1,NC,32.4375
North Dakota,36.0,0.0,2020/3/24,238.0,745475.0,151255.0,47.551493,0.0,635.5252100840336,2,0,6,91,1,ND,30.5
Ohio,567.0,8.0,2020/3/24,3314.0,1.1609756E7,2593757.0,40.417287,0.014109347442680775,782.666566083283,4,1,5,89,1,OH,31.7
Oklahoma,106.0,3.0,2020/3/24,1064.0,3896251.0,800259.0,35.007752,0.02830188679245283,752.1231203007519,5,1,6,86,2,OK,27.0
Oregon,210.0,8.0,2020/3/24,659.0,4025127.0,928932.0,43.804133,0.0380952380952381,1409.608497723824,5,1,6,86,2,OR,14.615384615384615
Pennsylvania,946.0,8.0,2020/3/24,3169.0,1.2790505E7,3027054.0,41.203322,0.008456659619450317,955.2079520353424,5,1,4,89,1,PA,33.869565217391305
South Carolina,342.0,5.0,2020/3/24,1225.0,4893444.0,1109892.0,33.836081,0.014619883040935672,906.0342857142857,4,1,5,88,2,SC,22.375
South Dakota,30.0,1.0,2020/3/24,152.0,855444.0,186396.0,43.969515,0.03333333333333333,1226.2894736842106,4,1,7,86,2,SD,32.285714285714285
Tennessee,772.0,2.0,2020/3/24,2209.0,6597381.0,1419659.0,35.517491,0.0025906735751295338,642.6704391127207,5,1,5,87,2,TN,20.77777777777778
Texas,955.0,12.0,2020/3/24,6199.0,2.7419612E7,4618463.0,31.968599,0.012565445026178011,745.0335537989998,5,1,5,87,2,TX,43.56521739130435
Utah,298.0,1.0,2020/3/24,565.0,2993941.0,442482.0,39.32098,0.003355704697986577,783.153982300885,4,1,5,88,2,UT,43.142857142857146
Vermont,95.0,7.0,2020/3/24,94.0,624636.0,156189.0,44.558803,0.07368421052631578,1661.5851063829787,5,2,8,83,2,VT,38.8
Virginia,293.0,9.0,2020/3/24,1654.0,8365952.0,1685377.0,37.431573,0.030716723549488054,1018.9703748488513,4,1,5,88,2,VA,26.571428571428573
Washington,2328.0,116.0,2020/3/24,1265.0,7169967.0,1473729.0,47.751074,0.04982817869415808,1165.003162055336,5,1,6,87,1,WA,16.571428571428573
West Virginia,22.0,0.0,2020/3/24,653.0,1836843.0,469300.0,38.597626,0.0,718.6830015313935,5,1,5,88,1,WV,34.5
Wisconsin,481.0,5.0,2020/3/24,1159.0,5763217.0,1267239.0,43.78444,0.010395010395010396,1093.3899913718724,3,1,5,89,2,WI,8.842105263157896
Wyoming,29.0,0.0,2020/3/24,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,3,1,7,87,2,WY,43.5
Alabama,381.0,1.0,2020/3/25,1533.0,4850771.0,1065625.0,32.318231,0.0026246719160104987,695.1239399869537,4,0,5,89,2,AL,39.3
Alaska,41.0,1.0,2020/3/25,119.0,738565.0,117047.0,63.588753,0.024390243902439025,983.5882352941177,5,1,9,84,1,AK,36.0
Arizona,401.0,6.0,2020/3/25,1559.0,6809946.0,1502688.0,34.048928,0.014962593516209476,963.879409878127,4,1,5,89,1,AZ,42.5
Arkansas,280.0,2.0,2020/3/25,732.0,2977944.0,655552.0,35.20105,0.007142857142857143,895.5628415300547,4,1,6,87,2,AR,30.0
California,2998.0,65.0,2020/3/25,7338.0,3.8982847E7,7292299.0,36.778261,0.021681120747164776,993.7720087217225,6,1,6,85,2,CA,39.29032258064516
Colorado,1021.0,16.0,2020/3/25,1597.0,5436519.0,1031196.0,39.550051,0.015670910871694418,645.7082028804008,4,1,6,88,1,CO,40.2
Connecticut,875.0,19.0,2020/3/25,674.0,3594478.0,805545.0,41.603221,0.021714285714285714,1195.1706231454007,4,1,4,89,2,CT,38.166666666666664
Delaware,119.0,0.0,2020/3/25,186.0,943732.0,220732.0,38.910832,0.0,1186.731182795699,3,1,4,89,3,DE,39.5
Florida,1682.0,23.0,2020/3/25,5604.0,2.0278447E7,5200132.0,27.664827,0.013674197384066587,927.9321912919344,4,1,4,89,2,FL,39.55
Georgia,1247.0,40.0,2020/3/25,2508.0,1.0201635E7,1863154.0,32.157435,0.03207698476343224,742.884370015949,5,1,5,87,2,GA,32.357142857142854
Hawaii,91.0,0.0,2020/3/25,201.0,1421658.0,326878.0,19.898682,0.0,1626.2587064676618,8,3,7,79,3,HI,23.0
Idaho,91.0,0.0,2020/3/25,314.0,1657375.0,342148.0,44.068202,0.0,1089.6433121019109,3,0,5,91,1,ID,21.5
Illinois,1865.0,19.0,2020/3/25,3144.0,1.2854526E7,2614633.0,40.633125,0.010187667560321715,831.6262722646311,4,1,5,88,2,IL,37.75
Indiana,477.0,14.0,2020/3/25,1861.0,6614418.0,1369219.0,40.551217,0.029350104821802937,735.7436861902203,4,1,5,88,2,IN,40.333333333333336
Iowa,146.0,1.0,2020/3/25,545.0,3118102.0,698176.0,41.878003,0.00684931506849315,1281.056880733945,4,1,6,88,1,IA,40.0
Kansas,134.0,3.0,2020/3/25,767.0,2903820.0,600412.0,39.011902,0.022388059701492536,782.8057366362451,4,1,6,88,1,KS,39.25
Kentucky,197.0,5.0,2020/3/25,1392.0,4424376.0,947950.0,37.839333,0.025380710659898477,680.9985632183908,4,0,6,88,2,KY,41.125
Louisiana,1795.0,65.0,2020/3/25,1289.0,4663461.0,936828.0,31.244823,0.036211699164345405,726.7866563227308,6,1,6,85,2,LA,51.285714285714285
Maine,142.0,0.0,2020/3/25,256.0,1330158.0,348777.0,45.253783,0.0,1362.41015625,4,1,6,87,2,ME,30.5
Maryland,425.0,4.0,2020/3/25,1134.0,5996079.0,1211919.0,39.045755,0.009411764705882352,1068.7116402116403,5,1,5,88,1,MD,39.0
Massachusetts,1838.0,15.0,2020/3/25,1326.0,6789319.0,1471985.0,42.407211,0.008161044613710556,1110.0942684766214,5,1,5,87,2,MA,41.0
Michigan,2296.0,43.0,2020/3/25,2423.0,9925568.0,2227519.0,44.314844,0.018728222996515678,919.3227404044572,5,1,5,88,1,MI,46.4375
Minnesota,286.0,1.0,2020/3/25,1171.0,5490726.0,1140063.0,46.729553,0.0034965034965034965,973.5807002561913,4,0,7,88,1,MN,30.875
Mississippi,377.0,3.0,2020/3/25,824.0,2986220.0,614864.0,32.354668,0.007957559681697613,746.1941747572815,5,0,5,88,2,MS,43.666666666666664
Missouri,354.0,8.0,2020/3/25,1888.0,6075300.0,1333838.0,37.964253,0.022598870056497175,706.4819915254237,5,1,5,87,2,MO,38.285714285714285
Montana,65.0,0.0,2020/3/25,165.0,1029862.0,250486.0,46.879682,0.0,1518.0969696969696,3,0,7,88,2,MT,24.857142857142858
Nebraska,71.0,0.0,2020/3/25,440.0,1893921.0,391359.0,41.492537,0.0,889.4522727272728,4,1,7,86,2,NE,27.0
Nevada,323.0,6.0,2020/3/25,900.0,2887725.0,589328.0,38.80261,0.018575851393188854,654.8088888888889,6,1,5,86,2,NV,38.833333333333336
New Hampshire,108.0,1.0,2020/3/25,242.0,1331848.0,312572.0,43.193852,0.009259259259259259,1291.6198347107438,5,1,7,86,1,NH,40.4
New Jersey,4402.0,62.0,2020/3/25,1822.0,8960161.0,1892597.0,40.058324,0.014084507042253521,1038.7469813391876,6,1,4,88,1,NJ,30.75
New Mexico,113.0,1.0,2020/3/25,340.0,2084828.0,459775.0,34.97273,0.008849557522123894,1352.2794117647059,4,0,7,87,2,NM,38.25
New York,30841.0,285.0,2020/3/25,3952.0,1.9798228E7,4201533.0,43.299428,0.009240945494633767,1063.1409412955466,6,1,4,87,2,NY,29.5
North Carolina,590.0,2.0,2020/3/25,2227.0,1.0052564E7,2115334.0,35.759573,0.003389830508474576,949.8581050740908,4,1,5,88,2,NC,31.875
North Dakota,45.0,0.0,2020/3/25,238.0,745475.0,151255.0,47.551493,0.0,635.5252100840336,3,0,5,90,2,ND,25.0
Ohio,704.0,11.0,2020/3/25,3314.0,1.1609756E7,2593757.0,40.417287,0.015625,782.666566083283,4,1,5,89,1,OH,33.35
Oklahoma,164.0,5.0,2020/3/25,1064.0,3896251.0,800259.0,35.007752,0.03048780487804878,752.1231203007519,4,1,7,86,2,OK,42.1
Oregon,266.0,10.0,2020/3/25,659.0,4025127.0,928932.0,43.804133,0.03759398496240601,1409.608497723824,5,1,6,87,1,OR,17.53846153846154
Pennsylvania,1260.0,15.0,2020/3/25,3169.0,1.2790505E7,3027054.0,41.203322,0.011904761904761904,955.2079520353424,4,1,4,89,2,PA,32.82608695652174
South Carolina,424.0,7.0,2020/3/25,1225.0,4893444.0,1109892.0,33.836081,0.01650943396226415,906.0342857142857,3,1,5,89,2,SC,31.5
South Dakota,41.0,1.0,2020/3/25,152.0,855444.0,186396.0,43.969515,0.024390243902439025,1226.2894736842106,5,1,7,85,2,SD,26.0
Tennessee,916.0,3.0,2020/3/25,2209.0,6597381.0,1419659.0,35.517491,0.0032751091703056767,642.6704391127207,4,1,6,88,1,TN,27.333333333333332
Texas,1229.0,15.0,2020/3/25,6199.0,2.7419612E7,4618463.0,31.968599,0.012205044751830757,745.0335537989998,5,1,6,86,2,TX,42.91304347826087
Utah,340.0,1.0,2020/3/25,565.0,2993941.0,442482.0,39.32098,0.0029411764705882353,783.153982300885,4,1,6,88,1,UT,46.0
Vermont,125.0,8.0,2020/3/25,94.0,624636.0,156189.0,44.558803,0.064,1661.5851063829787,4,1,8,86,1,VT,40.4
Virginia,396.0,9.0,2020/3/25,1654.0,8365952.0,1685377.0,37.431573,0.022727272727272728,1018.9703748488513,4,1,5,88,2,VA,30.142857142857142
Washington,2591.0,133.0,2020/3/25,1265.0,7169967.0,1473729.0,47.751074,0.051331532226939404,1165.003162055336,5,1,7,86,1,WA,18.238095238095237
West Virginia,39.0,0.0,2020/3/25,653.0,1836843.0,469300.0,38.597626,0.0,718.6830015313935,5,1,4,89,1,WV,34.0
Wisconsin,621.0,7.0,2020/3/25,1159.0,5763217.0,1267239.0,43.78444,0.011272141706924315,1093.3899913718724,3,1,6,88,2,WI,42.05263157894737
Wyoming,44.0,0.0,2020/3/25,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,3,1,7,88,1,WY,42.625
Alabama,517.0,1.0,2020/3/26,1533.0,4850771.0,1065625.0,32.318231,0.0019342359767891683,695.1239399869537,4,1,5,88,2,AL,49.3
Alaska,56.0,1.0,2020/3/26,119.0,738565.0,117047.0,63.588753,0.017857142857142856,983.5882352941177,6,0,7,85,2,AK,19.666666666666668
Arizona,508.0,8.0,2020/3/26,1559.0,6809946.0,1502688.0,34.048928,0.015748031496062992,963.879409878127,4,1,5,88,2,AZ,37.6
Arkansas,335.0,2.0,2020/3/26,732.0,2977944.0,655552.0,35.20105,0.005970149253731343,895.5628415300547,4,1,7,86,2,AR,33.714285714285715
California,3899.0,81.0,2020/3/26,7338.0,3.8982847E7,7292299.0,36.778261,0.020774557578866377,993.7720087217225,6,1,6,85,2,CA,39.29032258064516
Colorado,1430.0,19.0,2020/3/26,1597.0,5436519.0,1031196.0,39.550051,0.013286713286713287,645.7082028804008,4,0,7,88,1,CO,39.3
Connecticut,1012.0,21.0,2020/3/26,674.0,3594478.0,805545.0,41.603221,0.020750988142292492,1195.1706231454007,6,1,5,86,2,CT,42.5
Delaware,130.0,1.0,2020/3/26,186.0,943732.0,220732.0,38.910832,0.007692307692307693,1186.731182795699,4,1,4,89,2,DE,39.5
Florida,2357.0,29.0,2020/3/26,5604.0,2.0278447E7,5200132.0,27.664827,0.01230377598642342,927.9321912919344,4,1,5,89,1,FL,47.6
Georgia,1525.0,48.0,2020/3/26,2508.0,1.0201635E7,1863154.0,32.157435,0.031475409836065574,742.884370015949,4,1,6,87,2,GA,37.92857142857143
Hawaii,95.0,0.0,2020/3/26,201.0,1421658.0,326878.0,19.898682,0.0,1626.2587064676618,8,3,6,82,1,HI,24.666666666666668
Idaho,146.0,3.0,2020/3/26,314.0,1657375.0,342148.0,44.068202,0.02054794520547945,1089.6433121019109,3,1,4,90,2,ID,22.7
Illinois,2538.0,26.0,2020/3/26,3144.0,1.2854526E7,2614633.0,40.633125,0.01024428684003152,831.6262722646311,5,1,5,87,2,IL,39.666666666666664
Indiana,645.0,17.0,2020/3/26,1861.0,6614418.0,1369219.0,40.551217,0.02635658914728682,735.7436861902203,5,1,6,87,1,IN,31.88888888888889
Iowa,179.0,1.0,2020/3/26,545.0,3118102.0,698176.0,41.878003,0.00558659217877095,1281.056880733945,4,0,7,87,2,IA,30.375
Kansas,172.0,3.0,2020/3/26,767.0,2903820.0,600412.0,39.011902,0.01744186046511628,782.8057366362451,4,0,6,88,2,KS,43.5
Kentucky,247.0,5.0,2020/3/26,1392.0,4424376.0,947950.0,37.839333,0.020242914979757085,680.9985632183908,4,1,6,87,2,KY,44.5
Louisiana,2304.0,83.0,2020/3/26,1289.0,4663461.0,936828.0,31.244823,0.03602430555555555,726.7866563227308,6,1,6,85,2,LA,47.57142857142857
Maine,155.0,0.0,2020/3/26,256.0,1330158.0,348777.0,45.253783,0.0,1362.41015625,4,1,6,88,1,ME,32.25
Maryland,583.0,4.0,2020/3/26,1134.0,5996079.0,1211919.0,39.045755,0.00686106346483705,1068.7116402116403,5,1,5,87,2,MD,46.0
Massachusetts,2417.0,25.0,2020/3/26,1326.0,6789319.0,1471985.0,42.407211,0.01034340091021928,1110.0942684766214,5,1,6,86,2,MA,44.0
Michigan,2845.0,61.0,2020/3/26,2423.0,9925568.0,2227519.0,44.314844,0.021441124780316345,919.3227404044572,5,1,5,88,1,MI,38.25
Minnesota,344.0,2.0,2020/3/26,1171.0,5490726.0,1140063.0,46.729553,0.005813953488372093,973.5807002561913,3,0,8,87,2,MN,29.875
Mississippi,485.0,6.0,2020/3/26,824.0,2986220.0,614864.0,32.354668,0.012371134020618556,746.1941747572815,5,1,6,86,2,MS,54.5
Missouri,520.0,9.0,2020/3/26,1888.0,6075300.0,1333838.0,37.964253,0.01730769230769231,706.4819915254237,5,1,7,86,1,MO,34.57142857142857
Montana,90.0,0.0,2020/3/26,165.0,1029862.0,250486.0,46.879682,0.0,1518.0969696969696,3,1,7,88,1,MT,24.142857142857142
Nebraska,74.0,0.0,2020/3/26,440.0,1893921.0,391359.0,41.492537,0.0,889.4522727272728,4,1,7,86,2,NE,20.0
Nevada,420.0,10.0,2020/3/26,900.0,2887725.0,589328.0,38.80261,0.023809523809523808,654.8088888888889,5,1,5,88,1,NV,36.0
New Hampshire,137.0,1.0,2020/3/26,242.0,1331848.0,312572.0,43.193852,0.0072992700729927005,1291.6198347107438,4,1,7,87,1,NH,43.0
New Jersey,6876.0,81.0,2020/3/26,1822.0,8960161.0,1892597.0,40.058324,0.011780104712041885,1038.7469813391876,5,1,5,88,1,NJ,43.75
New Mexico,113.0,1.0,2020/3/26,340.0,2084828.0,459775.0,34.97273,0.008849557522123894,1352.2794117647059,4,1,6,87,2,NM,36.5
New York,37877.0,385.0,2020/3/26,3952.0,1.9798228E7,4201533.0,43.299428,0.010164479763444834,1063.1409412955466,7,1,4,87,1,NY,33.2
